customer_id,first_name,last_name,gender,date_of_birth,age,email,phone,country,city,branch_id,occupation,annual_income,customer_segment,risk_profile,kyc_status,join_date
CUS00001733,Erika,Morgan,Female,1974-03-06,52,dbentley@example.net,267.702.7510,France,Paris,BR000027,Student,90978,Premium,Low,Verified,2023-12-16
CUS00001734,Joshua,Williams,Male,1984-12-07,41,floressummer@example.org,(518)716-7932,Australia,Melbourne,BR000033,Research Scientist,90051,Premium,Low,Verified,2019-09-20
CUS00001735,Laura,Hall,Female,1992-11-28,33,alvingrimes@example.com,349.551.6570x79432,Australia,Melbourne,BR000017,Doctor,94541,Premium,Low,Verified,2017-01-27
CUS00001736,Brittany,Thompson,Female,1992-01-14,34,robert85@example.net,+1-251-790-2041x15488,Canada,Vancouver,BR000011,Nurse,139987,Premium,Low,Verified,2018-03-16
CUS00001737,Anthony,Walker,Male,1964-11-19,61,uhampton@example.org,563.930.5754,France,Marseille,BR000039,Nurse,106393,Premium,Low,Verified,2017-06-05
CUS00001738,April,Weiss,Female,2006-10-03,19,david43@example.com,402.517.0470x125,Germany,Berlin,BR000030,Accountant,109473,Premium,Medium,Verified,2020-02-20
CUS00001739,Tami,Burton,Female,1984-01-03,42,pdavis@example.net,(368)917-6975x059,Canada,Montreal,BR000035,Doctor,89980,Premium,High,Verified,2020-07-22
CUS00001740,Tracy,Schroeder,Female,1961-10-16,64,gallagherchad@example.org,+1-855-691-6983x31793,United Arab Emirates,Dubai,BR000006,Project Manager,178743,Private Banking,Low,Verified,2025-01-10
CUS00001741,Alyssa,Guzman,Female,2001-02-06,25,jennifer06@example.com,001-745-225-9357x076,Australia,Melbourne,BR000033,Entrepreneur,133755,Premium,Low,Verified,2026-05-03
CUS00001742,Dean,White,Male,1946-05-15,80,pmedina@example.com,(822)271-9260x26118,Switzerland,Zurich,BR000020,Student,78404,Retail,Low,Verified,2018-07-12
CUS00001743,Alexander,Obrien,Male,1999-02-24,27,ryansmith@example.net,294-590-8170,Canada,Vancouver,BR000011,Data Analyst,66083,Retail,High,Verified,2018-11-03
CUS00001744,Jonathan,Sullivan,Male,1956-12-19,69,coopermegan@example.net,+1-487-377-7014x97268,Australia,Melbourne,BR000033,Lawyer,80544,Premium,Low,Verified,2018-04-26
CUS00001745,Justin,Simmons,Male,1990-03-04,36,btorres@example.com,735.395.6919x220,Switzerland,Zurich,BR000044,Marketing Manager,166639,Private Banking,Low,Verified,2020-01-04
CUS00001746,Isabella,Allen,Female,1995-02-28,31,urobles@example.net,+1-992-550-0751x67486,Singapore,Singapore,BR000036,Teacher,101262,Premium,High,Verified,2022-09-15
CUS00001747,Kimberly,Arnold,Female,1995-04-06,31,burnstyler@example.net,547.579.3599x584,Singapore,Singapore,BR000036,Research Scientist,112685,Premium,Low,Pending,2022-11-14
CUS00001748,James,Lane,Male,1977-06-28,49,thompsonduane@example.org,493-806-4691,Switzerland,Zurich,BR000020,Student,104060,Premium,Low,Verified,2024-11-17
CUS00001749,Ashley,Davis,Female,1974-02-15,52,jasonallen@example.org,813.487.8305,United States,New York,BR000004,Sales Executive,86623,Premium,Low,Verified,2025-04-19
CUS00001750,Robert,Cummings,Male,1978-01-07,48,jesse55@example.org,(420)829-4874x78112,Japan,Kyoto,BR000046,Research Scientist,8215065,Private Banking,Low,Verified,2019-11-17
CUS00001751,Dylan,Richardson,Male,1976-04-16,50,ashleymartin@example.org,(293)517-7865,Australia,Melbourne,BR000024,Project Manager,68702,Retail,Low,Verified,2026-03-09
CUS00001752,Matthew,Jennings,Male,2000-09-22,25,wbrooks@example.net,+1-405-657-7791x7431,France,Marseille,BR000039,Financial Analyst,100925,Premium,High,Verified,2020-02-17
CUS00001753,Elizabeth,Flores,Female,1969-04-30,57,wesleydominguez@example.org,001-257-550-9272x094,United States,New York,BR000004,Sales Executive,166292,Private Banking,Low,Verified,2023-01-01
CUS00001754,Leslie,Bond,Female,1976-03-14,50,victoria29@example.com,739.716.8670,Japan,Tokyo,BR000042,Research Scientist,6909016,Private Banking,Medium,Verified,2016-10-22
CUS00001755,Jennifer,Blake,Female,1961-01-12,65,joseph10@example.net,504-727-9749,Switzerland,Geneva,BR000025,Business Consultant,115908,Premium,Low,Verified,2021-04-06
CUS00001756,Sarah,Hernandez,Female,2008-03-11,18,rodriguezalicia@example.org,589.669.9132x93575,Germany,Frankfurt,BR000005,Business Consultant,95008,Premium,High,Verified,2025-01-30
CUS00001757,Stephen,Jones,Male,1951-08-06,74,jennifer03@example.com,756.601.6426x245,Canada,Vancouver,BR000011,Research Scientist,91583,Premium,High,Verified,2023-08-11
CUS00001758,William,Smith,Male,1957-08-19,68,rivasmatthew@example.com,(592)623-9407x1734,United Kingdom,Manchester,BR000040,Entrepreneur,70884,Retail,Low,Verified,2023-01-28
CUS00001759,James,Brown,Male,2000-01-25,26,marissa47@example.net,9067039810,United Arab Emirates,Dubai,BR000006,Entrepreneur,193904,Private Banking,Low,Under Review,2018-05-16
CUS00001760,James,Rogers,Male,1950-08-09,75,cynthia12@example.org,(224)717-5616,Australia,Melbourne,BR000033,Data Analyst,98330,Premium,Medium,Verified,2023-12-12
CUS00001761,Dawn,Greer,Female,1981-07-06,45,joseph33@example.net,366.750.2859,Switzerland,Geneva,BR000014,Project Manager,177504,Private Banking,Low,Verified,2023-11-11
CUS00001762,Michael,Suarez,Male,1983-02-02,43,gonzalescheyenne@example.net,(378)329-0524x922,United Arab Emirates,Dubai,BR000003,Software Engineer,322308,Private Banking,Low,Verified,2018-04-10
CUS00001763,Marie,Moore,Female,1985-03-12,41,william41@example.com,3136856993,Switzerland,Geneva,BR000014,Financial Analyst,169917,Private Banking,Medium,Verified,2019-05-24
CUS00001764,Jennifer,Moore,Female,2007-03-02,19,poolelori@example.org,674-802-0984,Australia,Brisbane,BR000029,Software Engineer,54951,Retail,Low,Verified,2025-02-01
CUS00001765,Jose,Meyer,Male,1972-12-20,53,claudia81@example.net,+1-727-329-1367,Germany,Frankfurt,BR000048,Accountant,77875,Retail,Medium,Verified,2023-08-12
CUS00001766,Erik,Nelson,Male,1989-01-12,37,ferrelltammy@example.org,(718)401-1308,Germany,Frankfurt,BR000048,Marketing Manager,45819,Retail,Low,Verified,2020-03-25
CUS00001767,Ashley,Powell,Female,2005-04-07,21,paigeyoung@example.org,+1-940-322-4626,Switzerland,Geneva,BR000014,Project Manager,106767,Premium,Medium,Verified,2020-08-28
CUS00001768,Zachary,Moore,Male,1955-01-07,71,john42@example.org,+1-467-507-7604,United Kingdom,Manchester,BR000021,Sales Executive,37367,Retail,Low,Verified,2025-08-20
CUS00001769,Katherine,Mccarthy,Female,2006-10-04,19,eerickson@example.com,4876721075,France,Marseille,BR000039,Data Analyst,54079,Retail,Low,Verified,2017-05-29
CUS00001770,Alicia,Wall,Female,1993-02-03,33,khanmitchell@example.org,4978247254,Australia,Melbourne,BR000033,Project Manager,70119,Retail,Low,Verified,2022-06-03
CUS00001771,Dylan,Brown,Male,1996-03-22,30,brittneywashington@example.com,001-839-585-2381x82893,United Kingdom,Birmingham,BR000032,Marketing Manager,123479,Premium,Low,Verified,2019-05-12
CUS00001772,Richard,Stevens,Male,1989-10-28,36,eblack@example.net,7425357318,United States,Chicago,BR000023,Research Scientist,147398,Premium,Low,Verified,2017-09-24
CUS00001773,Robert,Swanson,Male,1991-12-02,34,emilycurtis@example.com,947.705.0707,United States,New York,BR000004,Nurse,57757,Retail,Low,Verified,2016-08-19
CUS00001774,Nathaniel,Arnold,Male,1998-03-22,28,ashley99@example.net,(735)776-8662x1380,Japan,Tokyo,BR000042,Entrepreneur,7142747,Private Banking,Low,Verified,2017-10-08
CUS00001775,Lisa,Morrow,Female,1983-02-15,43,jodi42@example.org,(695)351-3305x915,Switzerland,Zurich,BR000044,Software Engineer,77325,Retail,Low,Verified,2026-06-05
CUS00001776,Jason,Hopkins,Male,1969-08-24,56,mccalljane@example.org,5968745136,Germany,Berlin,BR000002,Entrepreneur,63910,Retail,Low,Verified,2022-07-29
CUS00001777,Nicholas,Smith,Male,2003-08-11,22,jessica41@example.com,972.223.4267,Japan,Kyoto,BR000046,Teacher,10073448,Private Banking,Low,Verified,2019-11-28
CUS00001778,Sophia,Mckenzie,Female,1957-04-08,69,cynthiagardner@example.org,317.418.9935x47521,Switzerland,Geneva,BR000014,Marketing Manager,154588,Private Banking,Low,Verified,2024-01-13
CUS00001779,Nicole,Gould,Female,1974-04-28,52,katherinejimenez@example.org,814-493-3108,Switzerland,Zurich,BR000044,Data Analyst,182166,Private Banking,Low,Verified,2020-08-15
CUS00001780,Amy,Reynolds,Female,1997-09-18,28,kimberly94@example.net,6037818036,United Arab Emirates,Abu Dhabi,BR000028,Software Engineer,171027,Private Banking,Low,Verified,2018-02-07
CUS00001781,Megan,Hardin,Female,1954-04-23,72,masonkevin@example.net,908-917-0284x616,Switzerland,Zurich,BR000044,Project Manager,125775,Premium,Low,Verified,2019-10-15
CUS00001782,Catherine,Brown,Female,1984-03-04,42,aatkins@example.org,+1-220-843-4743x34421,United Arab Emirates,Dubai,BR000022,Software Engineer,273451,Private Banking,Low,Verified,2022-09-03
CUS00001783,Andrea,Williams,Female,1946-12-12,79,megan01@example.org,+1-241-931-3555x7942,Singapore,Singapore,BR000036,Sales Executive,150603,Private Banking,Low,Under Review,2019-01-09
CUS00001784,Michael,Anderson,Male,1961-04-26,65,rodney72@example.net,976-918-9898,Canada,Toronto,BR000050,Data Analyst,73022,Retail,Low,Under Review,2024-11-18
CUS00001785,Jessica,Moss,Female,2007-12-27,18,michelle38@example.com,412.239.8189x397,France,Paris,BR000008,Financial Analyst,49423,Retail,Low,Verified,2021-04-02
CUS00001786,Katie,Walker,Female,1964-03-27,62,daryl45@example.com,001-886-681-7341x8807,Switzerland,Geneva,BR000014,Data Analyst,196387,Private Banking,Low,Verified,2017-03-17
CUS00001787,Danielle,Schultz,Female,1952-10-22,73,nancy58@example.com,+1-639-518-5362x054,United Arab Emirates,Abu Dhabi,BR000034,Marketing Manager,280472,Private Banking,Low,Verified,2020-07-14
CUS00001788,Kevin,West,Male,1991-06-01,35,johnathan63@example.net,267-702-0715x37842,France,Marseille,BR000039,Software Engineer,62488,Retail,Low,Verified,2022-08-21
CUS00001789,Melanie,Bailey,Female,1968-06-07,58,emilyadams@example.org,389.267.7888x922,Switzerland,Geneva,BR000014,Research Scientist,131969,Premium,Low,Verified,2017-03-09
CUS00001790,Jesus,Taylor,Male,1990-11-09,35,frostandrew@example.net,671-312-4617x5780,United Kingdom,Manchester,BR000037,Teacher,42854,Retail,Low,Verified,2016-12-01
CUS00001791,Troy,Duke,Male,1983-02-02,43,fortiz@example.net,(944)326-2447x04986,Singapore,Singapore,BR000010,Doctor,99250,Premium,Low,Verified,2018-06-26
CUS00001792,Renee,Petty,Female,1979-09-12,46,aowens@example.org,925.570.4430,Canada,Toronto,BR000015,Entrepreneur,136895,Premium,Low,Verified,2018-10-26
CUS00001793,Eric,Bennett,Male,1974-04-29,52,qsandoval@example.net,+1-403-604-3817x79989,Canada,Toronto,BR000015,Nurse,108271,Premium,High,Verified,2023-05-27
CUS00001794,Sarah,Martin,Female,1977-04-26,49,campbellalison@example.org,+1-730-318-6432x31456,Canada,Toronto,BR000050,Software Engineer,138376,Premium,Low,Verified,2025-03-16
CUS00001795,Rachel,Martin,Female,1970-07-08,56,merrittthomas@example.org,943.674.3256,Canada,Toronto,BR000015,Doctor,71752,Retail,Low,Verified,2017-01-04
CUS00001796,William,Bauer,Male,1998-09-30,27,jason25@example.org,+1-223-811-5411x1902,France,Paris,BR000008,Sales Executive,61156,Retail,Medium,Verified,2016-09-21
CUS00001797,John,Wright,Male,1972-11-20,53,brianjohnson@example.org,(514)642-6735,United Arab Emirates,Dubai,BR000006,Accountant,311924,Private Banking,Low,Verified,2018-11-04
CUS00001798,Eugene,Coleman,Male,1953-12-12,72,rrodriguez@example.com,+1-999-794-4261x84553,United Arab Emirates,Dubai,BR000038,Software Engineer,180907,Private Banking,Low,Verified,2025-08-20
CUS00001799,Wesley,Morales,Male,1954-03-10,72,brian14@example.net,001-740-523-2358,Canada,Toronto,BR000001,Data Analyst,56457,Retail,Low,Verified,2022-06-12
CUS00001800,Jorge,Steele,Male,1991-02-06,35,nancy28@example.net,9505750781,Switzerland,Zurich,BR000020,Marketing Manager,131947,Premium,Low,Verified,2022-08-31
CUS00001801,Deanna,Tyler,Female,1965-08-01,60,michaelramirez@example.net,677.874.4496x4930,Germany,Berlin,BR000002,Research Scientist,56516,Retail,Low,Verified,2021-05-01
CUS00001802,Robert,Williams,Male,1946-02-14,80,gcarroll@example.org,(748)662-7553x7793,United Kingdom,Manchester,BR000021,Lawyer,74728,Retail,Low,Pending,2022-12-28
CUS00001803,Alex,Garcia,Male,1953-10-13,72,blackwelljonathan@example.com,(854)253-9601,Singapore,Singapore,BR000009,Student,85633,Premium,Medium,Verified,2026-04-14
CUS00001804,Sandra,Mendez,Female,2000-12-09,25,donaldchen@example.com,307.892.6251x743,Switzerland,Zurich,BR000044,Business Consultant,174397,Private Banking,Low,Verified,2017-06-29
CUS00001805,Claudia,Watson,Female,1989-09-13,36,karagood@example.net,539-888-4427x8952,Australia,Brisbane,BR000026,Teacher,149657,Premium,Medium,Verified,2018-01-27
CUS00001806,Richard,Porter,Male,2007-06-24,19,ashley45@example.com,+1-659-457-8127x317,United Arab Emirates,Dubai,BR000041,Business Consultant,279973,Private Banking,Medium,Verified,2024-01-02
CUS00001807,Monica,Rice,Female,1954-07-24,71,sarahramirez@example.org,(939)836-2761,Australia,Melbourne,BR000024,Marketing Manager,128011,Premium,Low,Verified,2021-02-17
CUS00001808,Michelle,Miranda,Female,1964-05-13,62,ramirezsandra@example.com,+1-451-412-8638x11050,Switzerland,Geneva,BR000025,Project Manager,169732,Private Banking,Low,Verified,2025-07-30
CUS00001809,Michelle,Martin,Female,1977-12-23,48,erin59@example.com,(582)576-7742,Germany,Berlin,BR000030,Financial Analyst,44429,Retail,Low,Verified,2021-12-11
CUS00001810,Michael,Robinson,Male,1996-09-14,29,loricooley@example.com,327.783.9692,United States,Dallas,BR000012,Software Engineer,94709,Premium,Low,Verified,2018-07-25
CUS00001811,Amanda,Taylor,Female,1945-08-17,80,kalexander@example.org,734-986-9653x715,United Arab Emirates,Abu Dhabi,BR000047,Business Consultant,337663,Private Banking,High,Pending,2020-10-03
CUS00001812,Ashley,Johnson,Female,1957-11-18,68,castroanita@example.org,+1-573-509-5079,United Kingdom,Manchester,BR000040,Project Manager,85336,Premium,Low,Under Review,2024-06-22
CUS00001813,Jerry,Gallegos,Male,1961-01-10,65,haascheryl@example.org,414-885-0275x908,Japan,Kyoto,BR000046,Entrepreneur,7429158,Private Banking,Low,Verified,2025-10-13
CUS00001814,Michelle,Smith,Female,1949-07-13,77,bhernandez@example.net,+1-871-221-8945x2395,Japan,Kyoto,BR000046,Sales Executive,11819269,Private Banking,Low,Verified,2018-10-06
CUS00001815,Cynthia,Jones,Female,1967-11-03,58,hshah@example.com,(879)203-2308x880,Germany,Frankfurt,BR000048,Marketing Manager,80688,Premium,Medium,Verified,2021-05-05
CUS00001816,Teresa,Marshall,Female,1946-05-01,80,stephanienavarro@example.org,900.778.8675,Germany,Berlin,BR000030,Accountant,42563,Retail,Low,Verified,2022-04-28
CUS00001817,Michael,Morgan,Male,1945-11-11,80,bailey14@example.com,6498723669,Australia,Brisbane,BR000026,Project Manager,81765,Premium,Low,Verified,2018-09-14
CUS00001818,Jeremy,Shaw,Male,1968-08-09,57,fernandezdavid@example.net,(804)438-4504,United States,Chicago,BR000023,Lawyer,83766,Premium,Low,Pending,2018-05-01
CUS00001819,John,Hughes,Male,1990-08-10,35,sarahjacobs@example.org,001-841-766-7407,Australia,Sydney,BR000013,Doctor,83330,Premium,Low,Pending,2025-08-05
CUS00001820,Ernest,Nelson,Male,1950-08-29,75,browndebbie@example.com,726.541.8793x978,France,Marseille,BR000019,Data Analyst,33617,Retail,Medium,Verified,2024-04-05
CUS00001821,Kaitlyn,Jones,Female,1956-06-04,70,bailey16@example.net,259-682-4378x047,United Kingdom,Birmingham,BR000032,Research Scientist,87122,Premium,Low,Verified,2017-03-13
CUS00001822,John,Lawrence,Male,1972-01-01,54,carlos87@example.com,(392)469-2032x7357,Japan,Tokyo,BR000042,Business Consultant,11348472,Private Banking,Low,Verified,2022-09-22
CUS00001823,Jean,Webb,Female,1958-02-03,68,moorejohn@example.org,+1-557-489-5915,Germany,Berlin,BR000030,Marketing Manager,100620,Premium,Low,Verified,2021-09-18
CUS00001824,Catherine,Rowe,Female,1971-06-08,55,smithamber@example.net,2575836903,Japan,Kyoto,BR000046,Business Consultant,10156679,Private Banking,Medium,Verified,2021-02-05
CUS00001825,Benjamin,Kent,Male,1962-04-06,64,mmorgan@example.org,001-985-268-4997,United Arab Emirates,Abu Dhabi,BR000028,Accountant,137291,Premium,Low,Verified,2025-01-02
CUS00001826,Robert,Simmons,Male,1947-03-23,79,ynelson@example.org,533-870-0491x744,Germany,Berlin,BR000002,Research Scientist,70261,Retail,Low,Verified,2026-01-19
CUS00001827,Jessica,Keller,Female,1988-11-14,37,sallen@example.com,(321)457-7405x45866,France,Paris,BR000043,Teacher,32841,Retail,Medium,Verified,2021-06-20
CUS00001828,Philip,Ramsey,Male,1966-06-18,60,hilltracy@example.com,814.519.8872,Canada,Toronto,BR000001,Research Scientist,141416,Premium,Low,Verified,2020-12-02
CUS00001829,Melissa,Jackson,Female,1988-08-09,37,derekreeves@example.net,001-382-515-9007,United States,New York,BR000004,Teacher,157970,Private Banking,Low,Verified,2018-11-20
CUS00001830,Matthew,Smith,Male,1994-06-01,32,stacy45@example.com,871.554.1766x045,Germany,Berlin,BR000030,Project Manager,60954,Retail,Low,Pending,2026-05-04
CUS00001831,Angela,Garcia,Female,1992-03-09,34,mitchell67@example.net,765.476.6647x608,Switzerland,Zurich,BR000020,Student,218659,Private Banking,Low,Verified,2016-09-02
CUS00001832,Jonathan,Mclaughlin,Male,1968-10-21,57,brendacollins@example.com,(917)450-4998,Australia,Brisbane,BR000026,Nurse,156060,Private Banking,Low,Under Review,2026-01-10
CUS00001833,Kathryn,Ferrell,Female,1977-05-18,49,kerry42@example.org,9615850692,Australia,Melbourne,BR000033,Accountant,107767,Premium,High,Verified,2025-06-24
CUS00001834,Jeffrey,Jennings,Male,1947-11-22,78,jamestimothy@example.com,(563)590-3214x30318,United Arab Emirates,Dubai,BR000041,Lawyer,121843,Premium,Low,Verified,2020-08-22
CUS00001835,Robert,Prince,Male,1952-11-29,73,owenwilliam@example.net,9657488558,Australia,Melbourne,BR000017,Software Engineer,94846,Premium,Low,Verified,2022-11-06
CUS00001836,Casey,Roberts,Male,1955-12-22,70,egarcia@example.com,769.374.5783,United Kingdom,Manchester,BR000018,Software Engineer,36246,Retail,Low,Pending,2024-03-27
CUS00001837,Tyler,Hobbs,Male,1959-02-14,67,fmarquez@example.net,755.866.9633,Switzerland,Zurich,BR000044,Doctor,95386,Premium,Low,Verified,2020-10-14
CUS00001838,Andrea,Valdez,Female,2008-05-14,18,markfleming@example.org,001-919-899-1624x694,France,Paris,BR000016,Project Manager,95691,Premium,Medium,Verified,2019-05-22
CUS00001839,Leslie,Long,Female,2005-10-10,20,derrick85@example.org,397.236.7990x1027,United Arab Emirates,Dubai,BR000041,Accountant,274398,Private Banking,Medium,Under Review,2021-11-06
CUS00001840,Scott,Figueroa,Male,2004-04-25,22,marylopez@example.net,421.621.5190x456,Singapore,Singapore,BR000009,Accountant,97344,Premium,Low,Verified,2021-02-17
CUS00001841,Jennifer,White,Female,1947-12-16,78,myersronald@example.org,+1-739-535-0824x3262,United Arab Emirates,Dubai,BR000006,Nurse,253148,Private Banking,Low,Verified,2025-09-08
CUS00001842,Anna,Hill,Female,1961-07-10,65,daylee@example.net,001-984-614-2024x84350,United States,Chicago,BR000023,Software Engineer,81402,Premium,Low,Verified,2022-10-22
CUS00001843,Alexis,Blevins,Female,1986-05-18,40,joanwright@example.org,209.299.7024x40431,Canada,Toronto,BR000050,Nurse,131654,Premium,Medium,Verified,2024-06-28
CUS00001844,Kari,Caldwell,Female,1957-05-13,69,ericapark@example.org,(977)837-6554,Singapore,Singapore,BR000036,Business Consultant,117490,Premium,Low,Verified,2017-08-19
CUS00001845,Jessica,Wallace,Female,1977-11-28,48,matthewcollins@example.org,471-626-6615x3939,Canada,Toronto,BR000050,Accountant,42179,Retail,Low,Verified,2019-07-30
